comment_id,post_id,post_url,comment_date,commenter_username,comment_text,comment_like_count,scraped_at,batch_number,text_word_count,is_valid_text,filter_reason,clean_text
17972328308674621,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-12-16T06:52:26.000Z,shrly__lim,"Akhirnya bikin info kaya gini, 3 tahun lalu pgn bgt ke atsiri pas solo travelling tp bingung naek apa. Kata warga sekitar bisa naik ga bs turun jadinya gajadi deh huhu pdhl udh di surakarta. Ok next time dicoba klo kesana lagi ❤️",0,2026-06-01T14:55:07+00:00,batch_002,42,true,,"Akhirnya bikin info kaya gini, 3 tahun lalu pgn bgt ke atsiri pas solo travelling tp bingung naek apa. Kata warga sekitar bisa naik ga bs turun jadinya gajadi deh huhu pdhl udh di surakarta. Ok next time dicoba klo kesana lagi ❤️"
18059425000825766,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-11-06T06:14:59.000Z,siitiaminh,kalo dari stasiun balapan jauh ya huhu,0,2026-06-01T14:55:07+00:00,batch_002,7,true,,kalo dari stasiun balapan jauh ya huhu
18266853376227087,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-05-07T02:08:47.000Z,dinoyolimatujuh,kalo dari terminal maospati naik apa ke tawangmu kak ?,0,2026-06-01T14:55:07+00:00,batch_002,9,true,,kalo dari terminal maospati naik apa ke tawangmu kak ?
18183791530288858,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-05-05T07:49:32.000Z,anasta_fu,"Kak, kalau jalan watusambangnya sempit atau ngepas ga utk dilewati 2 mobil? dan aksek jalan menuju ke jl watusambang jalanannya lebar ga?",0,2026-06-01T14:55:07+00:00,batch_002,22,true,,"Kak, kalau jalan watusambangnya sempit atau ngepas ga utk dilewati 2 mobil? dan aksek jalan menuju ke jl watusambang jalanannya lebar ga?"
18009082532157966,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-04-13T00:38:46.000Z,elverienz,Kalau mau kembali ke Solo apakah menggunakan bus yang sama di tempt turun sebelumnya kak ?,0,2026-06-01T14:55:07+00:00,batch_002,15,true,,Kalau mau kembali ke Solo apakah menggunakan bus yang sama di tempt turun sebelumnya kak ?
18339117802107429,3151017210512536639,https://www.instagram.com/p/Cu6qXVJvfQ_/,2024-04-12T23:00:31.000Z,sinatrya16,Aaaaa aku berencana kesana lahh yaaa,0,2026-06-01T14:55:07+00:00,batch_002,6,true,,Aaaaa aku berencana kesana lahh yaaa
17885181256488378,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2020-02-21T03:21:15.000Z,deni.dwim,@karinaatmay  @lutfiputra.id  @enyfibrianita 🙌🙌🙌,0,2026-06-01T14:55:07+00:00,batch_002,4,true,,@karinaatmay @lutfiputra.id @enyfibrianita 🙌🙌🙌
18128781115026668,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2020-02-12T12:54:55.000Z,adelaratna,@whisnusetyohadi @erfanathaa @iin_endarini @pradivanadya,0,2026-06-01T14:55:07+00:00,batch_002,5,true,,@whisnusetyohadi @erfanathaa @iin_endarini @pradivanadya
17850883252774726,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2019-12-30T05:00:29.000Z,lulukwidy,Ini terbuka utk umum kan?,0,2026-06-01T14:55:07+00:00,batch_002,5,true,,Ini terbuka utk umum kan?
17914892086360399,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2019-10-25T04:57:31.000Z,axnastasia,Ayo kesiniii @viranuryunita @bara_footwear @arif.stywn,0,2026-06-01T14:55:07+00:00,batch_002,7,true,,Ayo kesiniii @viranuryunita @bara_footwear @arif.stywn
17850600709592786,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2019-09-16T07:59:23.000Z,luthfanfadhlil,"@muhammadkhadafi04 kene lo mak, yangmu jak en😅",0,2026-06-01T14:55:07+00:00,batch_002,7,true,,"@muhammadkhadafi04 kene lo mak, yangmu jak en😅"
17850579073581212,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2019-09-12T06:31:51.000Z,nissaoutfit,Ini minggu bukak gak min @rumahatsiri,0,2026-06-01T14:55:07+00:00,batch_002,6,true,,Ini minggu bukak gak min @rumahatsiri
18041284330134924,1944893275496562525,https://www.instagram.com/p/Br9piEsBL9d/,2019-06-07T09:11:09.000Z,intanavv,@yovannnn i wanna here next,1,2026-06-01T14:55:07+00:00,batch_002,5,true,,@yovannnn i wanna here next
17939815097352295,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-12-17T11:27:29.000Z,bahrurrozzii,Bagus nih 🙃 @ayuameliaresanti,0,2026-06-01T14:55:07+00:00,batch_002,3,true,,Bagus nih 🙃 @ayuameliaresanti
18206495452203188,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-11-26T03:06:29.000Z,silviwildaa,@sella_nk  boleh nih kesini selll,0,2026-06-01T14:55:07+00:00,batch_002,6,true,,@sella_nk boleh nih kesini selll
17874567620784264,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-11-11T04:41:14.000Z,dyaahwk_,@diyanayupuspita_  take me here tapi weekdays aja weekends rame pasti,0,2026-06-01T14:55:07+00:00,batch_002,10,true,,@diyanayupuspita_ take me here tapi weekdays aja weekends rame pasti
17930982302418771,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-10-30T14:44:21.000Z,ree_laa13,@putri_cupy jeng cobo nontono iki.. Bisa jd rekomendasi gag nggo sesuk..,0,2026-06-01T14:55:07+00:00,batch_002,12,true,,@putri_cupy jeng cobo nontono iki.. Bisa jd rekomendasi gag nggo sesuk..
17951645312186301,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-10-21T04:09:44.000Z,anisaafatika,@putrii_arii  pgnnnn,0,2026-06-01T14:55:07+00:00,batch_002,3,true,,@putrii_arii pgnnnn
17905435109593822,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-10-15T16:51:43.000Z,heni.novitasari_,Yokkk agendakan mneh @isnwa ??🤭🤭,0,2026-06-01T14:55:07+00:00,batch_002,4,true,,Yokkk agendakan mneh @isnwa ??🤭🤭
18007685287481852,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-10-06T17:11:04.000Z,wdy_kumala07,@wahyuni_hidayatii  mampir gak,0,2026-06-01T14:55:07+00:00,batch_002,4,true,,@wahyuni_hidayatii mampir gak
17956937413942999,2751591962096470378,https://www.instagram.com/p/CYvnk-blIlq/,2022-10-02T14:20:00.000Z,jihanafyy,@avonwidya @roziqta_ @nandyarm @bellaalnd @katyaaalg,1,2026-06-01T14:55:07+00:00,batch_002,5,true,,@avonwidya @roziqta_ @nandyarm @bellaalnd @katyaaalg
18067168538178033,3660525576185032503,https://www.instagram.com/p/DLMzJ4Dva83/,2025-12-22T15:17:05.000Z,riennysianipar,"Halo, ini setiap hari kah kak?",0,2026-06-01T14:55:07+00:00,batch_002,6,true,,"Halo, ini setiap hari kah kak?"
18077197943089753,3660525576185032503,https://www.instagram.com/p/DLMzJ4Dva83/,2025-09-27T01:20:25.000Z,santiksmnt,Bulan oktober ada ga min?,0,2026-06-01T14:55:07+00:00,batch_002,5,true,,Bulan oktober ada ga min?
17859021297448475,3660525576185032503,https://www.instagram.com/p/DLMzJ4Dva83/,2025-07-09T05:32:01.000Z,ichaorion,"Bulan depan adain lagi min plisss, baru lewat di aku lohhhhh",0,2026-06-01T14:55:07+00:00,batch_002,11,true,,"Bulan depan adain lagi min plisss, baru lewat di aku lohhhhh"
18091274863636591,3660525576185032503,https://www.instagram.com/p/DLMzJ4Dva83/,2025-07-07T10:09:36.000Z,addictyak,Minnn tambahinn waktunyaa di weekend pliss😢😢,0,2026-06-01T14:55:07+00:00,batch_002,6,true,,Minnn tambahinn waktunyaa di weekend pliss😢😢
